Sl no. 		 miou_deeplab 	 miou_fz 	 	miou_slic 	 miou_quick 	 	miou_watershed
1	0.7381718053915236	0.5977411370645688	0.6191473005168736	0.7389423317112681	0.5672146117220036
2	0.8719532034462569	0.861538500983729	0.8514096399110147	0.8724520371845088	0.8395653981448963
3	0.9171345034914382	0.9338570444497857	0.9057201007668854	0.9158506537866247	0.9344944283202837
4	0.8826321336553191	0.8809300116759138	0.8983286204325133	0.8779070637544473	0.8769668280765583
5	0.7767235241391043	0.7812746934312362	0.7161242562853901	0.7849455399939851	0.7183933737595378
6	0.6327608247420724	0.6640966691418588	0.6087590605928405	0.6350338307220045	0.6311376600011208
7	0.7185825320941266	0.7103652984540849	0.7128248872689862	0.7261421521808341	0.6945157967242294
8	0.8793732560037419	0.876320863734097	0.8614614057140402	0.8760008709836469	0.866767633047288
9	0.9151918692934582	0.8817167348271189	0.9097907639594469	0.9145945459413847	0.9171377218038703
10	0.7384137282898499	0.7306676526286643	0.7184567403174786	0.7434587839099017	0.7158844513099257
11	0.6540228870937436	0.6089814643482355	0.6102078888954916	0.6132015157122243	0.6123647034118194
12	0.9119109739097384	0.8967083234527107	0.8834539301937079	0.9058957597659874	0.8800376232139167
13	0.5272496162507412	0.4599320756579982	0.525329079170946	0.5309624815766281	0.5033072294763211
14	0.7904606971644925	0.7697184669817547	0.7503871546531298	0.7988770363170634	0.7958405296280009
15	0.8315003199325273	0.7081145356673779	0.9574389609022219	0.8644259176349924	0.867436367777962
16	0.7071652644610019	0.7146075170498257	0.742038545000497	0.7476347719162918	0.755625352323217
17	0.8971173329991611	0.9072885165235878	0.9155860826241823	0.9057991930768322	0.8829103081552625
18	0.8623724807768565	0.8771962017216701	0.8754996779345322	0.8742111145684378	0.8721189454704338
19	0.8080348163372665	0.8092749542481937	0.7991333097157647	0.8056544563179062	0.7601240523988266
20	0.9427453673775371	0.9405043642191995	0.9149479596885355	0.9277504115498907	0.8928850684664209
21	0.8908412945823727	0.8931463630481415	0.8786070569134683	0.8987392693441721	0.8833430203755553
22	0.8505545541487081	0.8688323840084926	0.8420480638495618	0.8594438014400081	0.8438690770030698
23	0.7403303932865709	0.723117264427219	0.7261426932236427	0.7308987948164537	0.68618349704485
24	0.7285514950832638	0.6980877361731158	0.7039437751582875	0.7289250659885135	0.670084722874072
25	0.7664605540072004	0.7678395729736809	0.7629726640527373	0.7733438097225374	0.764942865219634
26	0.9040046750117043	0.9169085282733375	0.9090516503821207	0.9168309161176311	0.9057605636804311
27	0.8358743654430859	0.8357386954877434	0.8032856910062461	0.8219022988590458	0.827580029835746
28	0.9465147052631916	0.9367453829676757	0.9226129547641363	0.9378807949642237	0.9091346239212004
29	0.6020928228146135	0.5939857195490875	0.6091799530438619	0.6026800829531932	0.5781264626817106
30	0.7896797592507133	0.6391639515818106	0.6659489538855887	0.7849267686236656	0.7494913222706592
31	0.5875686984225882	0.8981654084343047	0.8732281542501852	0.8877204999792141	0.8719389020154467
32	0.4330605107894501	0.43861412944977457	0.45735914427065816	0.431936753115335	0.40164084818466367
33	0.6976146990717229	0.7528436271260808	0.7002762244582641	0.696199709021315	0.7017338083675841
34	0.5630968765157741	0.5808260600257772	0.5627834819519214	0.5647195423715391	0.5454733454181735
35	0.3674492420469671	0.3695749590426097	0.36512287919915565	0.3695908459488327	0.3613579251299313
36	0.363661653012972	0.3567228727994091	0.3680849123546661	0.3686127717219661	0.36317770408994
37	0.9622914647815226	0.9483705986920328	0.9413669826783806	0.9613019759573898	0.9465332221892038
38	0.9242627579573107	0.9072798997197506	0.9202624243365356	0.9267039959256027	0.8763324246613695
39	0.6793503517351718	0.6476052566495625	0.6630026556802935	0.6745351123980642	0.6783781025698934
40	0.3855449457301686	0.48381943979901665	0.48605134617598	0.48577209703252283	0.47078973765596377
41	0.36589304217781443	0.3541986427049503	0.36380968386961915	0.36985785151656814	0.3591757171947634
42	0.4875742451268164	0.48294697673382375	0.4950982575883372	0.4895537573164492	0.4718903158826031
